state,color,move,player
"(135586560, 33, 2099200, 137975824384, 8, 64, 22566935011000320, 9295429630892703744, 4755801206503243776, 2305843009213693952, 4294967296, 1152921504606846976)",0,e3e4,human
"(402973440, 33, 2099200, 137975824384, 8, 64, 22566935011000320, 72198331526283264, 4755801206503243776, 2305843009213693952, 4294967296, 1152921504606846976)",0,f4h6,human
"(402973440, 33, 2099200, 137438953472, 8, 64, 4693273989873664, 72057594037927936, 4755801206503243776, 2305843009213693952, 4294967296, 1152921504606846976)",0,d1e2,human
"(402973440, 33, 2099200, 137438953472, 4096, 64, 4693273989873664, 72057594037927936, 4755801206503243776, 2305843009213693952, 33554432, 1152921504606846976)",0,c3b4,human
"(436265728, 33, 2099200, 137438953472, 4096, 64, 4693273989873664, 72057594037927936, 4755801206503243776, 18014398509481984, 0, 1152921504606846976)",0,a1c1,human
"(436265728, 36, 2099200, 137438953472, 4096, 64, 4693273989873664, 281474976710656, 4755801206503243776, 18014398509481984, 0, 1152921504606846976)",0,a2a3,human
"(436331008, 36, 2099200, 137438953472, 4096, 64, 4684512256589824, 281474976710656, 4755801206503243776, 18014398509481984, 0, 1152921504606846976)",0,e4d5,human
"(34527633920, 36, 2099200, 137438953472, 4096, 64, 198470455525376, 281474976710656, 4755801206503243776, 18014398509481984, 0, 1152921504606846976)",0,e2e6,human
"(34527633920, 36, 2099200, 137438953472, 17592186044416, 64, 180878269480960, 4503599627370496, 4755801206503243776, 18014398509481984, 0, 1152921504606846976)",0,e6c8,human
"(34527633920, 36, 2099200, 137438953472, 288230376151711744, 64, 180878269480960, 4503599627370496, 4755801206503243776, 18014398509481984, 0, 9007199254740992)",0,c8b8,human
"(34527633920, 36, 2099200, 137438953472, 144115188075855872, 64, 180878269480960, 16, 4611686018427387904, 18014398509481984, 0, 9007199254740992)",0,f1e1,human
"(34527633920, 20, 2099200, 137438953472, 144115188075855872, 64, 180878269480960, 0, 4611686018427387904, 9223372036854775808, 0, 9007199254740992)",0,b8e8,human
"(34527633920, 20, 2099200, 137438953472, 1152921504606846976, 64, 180878269480960, 0, 4611686018427387904, 9223372036854775808, 0, 18014398509481984)",0,c1c6,human
"(34527633920, 4398046511120, 2099200, 137438953472, 1152921504606846976, 64, 176480222969856, 0, 4503599627370496, 9223372036854775808, 0, 18014398509481984)",0,e1e7,human
"(134280960, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",1,d7d6,human
"(134280960, 129, 66, 536870944, 8, 16, 69533115340554240, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",1,g8f6,human
"(134280960, 129, 262208, 536870944, 8, 16, 69533115340554240, 9295429630892703744, 144150372447944704, 2594073385365405696, 576460752303423488, 1152921504606846976)",1,g7g6,human
"(402712320, 129, 262208, 536870944, 8, 16, 51589085575249920, 9295429630892703744, 144150372447944704, 2594073385365405696, 576460752303423488, 1152921504606846976)",1,f8g7,human
"(402712320, 129, 262208, 8796093022240, 8, 16, 51580289482227712, 9295429630892703744, 144150372447944704, 306244774661193728, 576460752303423488, 1152921504606846976)",1,c7d6,human
"(419489280, 129, 262208, 32, 8, 16, 50463185668407296, 9295429630892703744, 144150372447944704, 306244774661193728, 576460752303423488, 1152921504606846976)",1,e8g8,human
"(65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d2d4,human
"(134280960, 129, 66, 36, 8, 16, 69533115340554240, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c1f4,human
"(134280960, 129, 66, 536870944, 8, 16, 69533115340554240, 9295429630892703744, 144150372447944704, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,b1c3,human
"(134280960, 129, 262208, 536870944, 8, 16, 51589085575249920, 9295429630892703744, 144150372447944704, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,e2e4,human
"(65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d2d4,human
"(134280960, 129, 66, 36, 8, 16, 69533115340554240, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c1f4,human
"(65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d2d4,human
"(134280960, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4611687117939015680, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c1f4,human
"(134280960, 129, 66, 536870944, 8, 16, 70650236334243840, 9295429630892703744, 4611687117939015680, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,e2e3,human
"(135325440, 129, 66, 536870944, 8, 16, 70650236334243840, 9295429630892703744, 4611687117939015680, 2594073385365405696, 1125899906842624, 1152921504606846976)",0,f4c7,human
"(65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d2d4,human
"(134280960, 129, 66, 36, 8, 16, 35888059530608640, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c1f4,human
"(134280960, 129, 66, 536870944, 8, 16, 17944029765304320, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,e2e3,human
"(135325440, 129, 66, 536870944, 8, 16, 17663654300221440, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,g1f3,human
"(135325440, 129, 2097154, 536870944, 8, 16, 17663654300221440, 9295429630892703744, 144150372447944704, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c2c4,human
"(202433280, 129, 2097154, 536870944, 8, 16, 17102903370055680, 9295429630892703744, 144150372447944704, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,b1c3,human
"(202433280, 129, 2359296, 536870944, 8, 16, 17102903370055680, 9223653511831486464, 144150372447944704, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,f1d3,human
"(202433280, 129, 2359296, 537395200, 8, 16, 17102903370055680, 36310271995674624, 144150372447944704, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,e1g1,human
"(65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d2d4,human
"(134280960, 129, 66, 36, 8, 16, 71494648379473920, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c1f4,human
"(134280960, 129, 66, 536870944, 8, 16, 69242882925527040, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,e2e3,human
"(135325440, 129, 66, 536870944, 8, 16, 60270868042874880, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,g1f3,human
"(135325440, 129, 2097154, 536870944, 8, 16, 42326838277570560, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c2c3,human
"(135586560, 129, 2097154, 536870944, 8, 16, 6438778746961920, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,b1d2,human
"(135586560, 129, 2099200, 536870944, 8, 16, 5317276886630400, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,f1d3,human
"(65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d2d4,human
"(134280960, 129, 66, 36, 8, 16, 35747871798067200, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c1f4,human
"(134280960, 129, 66, 536870944, 8, 16, 17803842032762880, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,e2e3,human
"(135325440, 129, 66, 536870944, 8, 16, 16677959305789440, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c2c3,human
"(135586560, 129, 66, 536870944, 8, 16, 16677411697459200, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,b1d2,human
"(135586560, 129, 2112, 536870944, 8, 16, 16677411697459200, 9295429630892703744, 4611687117939015680, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,g1f3,human
"(135586560, 129, 2099200, 536870944, 8, 16, 12191404256133120, 9295429630892703744, 4611687117939015680, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,f1d3,human
"(65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d2d4,human
"(134280960, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4611690416473899008, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c1f4,human
"(134280960, 129, 66, 536870944, 8, 16, 62804104178565120, 9295429630892703744, 4611690416473899008, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,e2e3,human
"(135325440, 129, 66, 536870944, 8, 16, 62804104178565120, 9295429630892703744, 4611690416473899008, 2594073385365405696, 576460752303423488, 9007199254740992)",0,b1c3,human
"(135325440, 129, 262208, 536870944, 8, 16, 62804104178565120, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 9007199254740992)",0,c3d5,human
"(135325440, 129, 34359738432, 536870944, 8, 16, 62804104178565120, 9295429630892703744, 4755801206503243776, 2594073385365405696, 1152921504606846976, 9007199254740992)",0,d5c7,human
"(135325440, 129, 1125899906842688, 536870944, 8, 16, 59426438817775616, 9295429630892703744, 4755801206503243776, 2594073385365405696, 1152921504606846976, 9007199254740992)",0,c7e8,human
"(65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d2d4,human
"(134280960, 129, 66, 36, 8, 16, 71215368131051520, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c1f4,human
"(134280960, 129, 66, 536870944, 8, 16, 71215368131051520, 9295429630892703744, 144150372447944704, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,e2e3,human
"(135325440, 129, 66, 536870944, 8, 16, 71213177697730560, 9295429630892703744, 144150372447944704, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,f1b5,human
"(135325440, 129, 66, 9126805504, 8, 16, 71213169107795968, 9295429630892703744, 36283883716608, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c2c3,human
"(135586560, 129, 66, 9126805504, 8, 16, 71213169107795968, 9295429630892703744, 35184405643264, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c3b4,human
"(168878848, 129, 66, 9126805504, 8, 16, 53269139342491648, 9295429630892703744, 35184372088832, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,b1c3,human
"(168878848, 129, 262208, 9126805504, 8, 16, 53269139342491648, 4683743612465315840, 35184372088832, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,g1f3,human
"(168878848, 129, 2359296, 9126805504, 8, 16, 53269139342491648, 4683743612465315840, 35184372088832, 288371113640067072, 576460752303423488, 1152921504606846976)",0,f4h6,human
"(168878848, 129, 2359296, 140746078289920, 8, 16, 53269139342491648, 4683743612465315840, 1073741824, 288230376151711744, 576460752303423488, 1152921504606846976)",0,h6f4,human
"(167830272, 129, 2359296, 9126805504, 8, 16, 53269139342491648, 4683743612465315840, 1048576, 288230376151711744, 576460752303423488, 1152921504606846976)",0,f2e3,human
"(168870656, 129, 2359296, 9126805504, 8, 16, 17381079811883008, 4683743612465315840, 0, 288230376151711744, 576460752303423488, 1152921504606846976)",0,e1g1,human
"(168870656, 33, 2359296, 9126805504, 8, 64, 12877548903989248, 4683743612465315840, 0, 288230376151711744, 576460752303423488, 1152921504606846976)",0,f4e5,human
"(168870656, 33, 2359296, 77309411328, 8, 64, 12737292451971072, 4683743612465315840, 0, 288230376151711744, 576460752303423488, 1152921504606846976)",0,a1c1,human
"(168870656, 36, 2359296, 77309411328, 8, 64, 12737292451971072, 4683743612465315840, 0, 288230376151711744, 2147483648, 1152921504606846976)",0,f3h4,human
"(168870656, 36, 2147745792, 77309411328, 8, 64, 12737292451971072, 4683743612465315840, 0, 288230376151711744, 0, 2305843009213693952)",0,b5d3,human
"(168870656, 36, 2147745792, 68720001024, 8, 64, 12456916986888192, 4683743612465315840, 0, 288230376151711744, 0, 2305843009213693952)",0,d3g6,human
"(168870656, 36, 2147745792, 70437463654400, 8, 64, 12385453026050048, 4683743612465315840, 0, 288230376151711744, 0, 2305843009213693952)",0,f1f7,human
"(168870656, 9007199254740996, 2147745792, 70437463654400, 8, 64, 3378253771309056, 4683743612465315840, 0, 288230376151711744, 0, 1152921504606846976)",0,f7g7,human
"(168870656, 18014398509481988, 2147745792, 70437463654400, 8, 64, 3378253771309056, 4683743612465315840, 0, 288230376151711744, 0, 2305843009213693952)",0,g7f7,human
"(168870656, 9007199254740996, 2147745792, 70437463654400, 8, 64, 3378253771309056, 4683743612465315840, 0, 288230376151711744, 0, 1152921504606846976)",0,e5c7,human
"(168870656, 9007199254740996, 2147745792, 1196268651020288, 8, 64, 9350143803392, 4683743612465315840, 0, 288230376151711744, 0, 1152921504606846976)",0,c7d6,human
"(65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d2d4,human
"(134280960, 129, 66, 36, 8, 16, 53761995429642240, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c1g5,human
"(134280960, 129, 66, 274877906976, 8, 16, 53761720551735296, 9295429630892703744, 4755801206503243776, 306244774661193728, 576460752303423488, 1152921504606846976)",0,e2e3,human
"(135325440, 129, 66, 274877906976, 8, 16, 53761720551735296, 9295429630892703744, 4755801206503243776, 306244774661193728, 576460752303423488, 2305843009213693952)",0,c2c3,human
"(135586560, 129, 66, 274877906976, 8, 16, 53200969621569536, 9295429630892703744, 4755801206503243776, 306244774661193728, 576460752303423488, 2305843009213693952)",0,b1d2,human
"(135586560, 129, 2112, 274877906976, 8, 16, 52079467761238016, 9295429630892703744, 4755801206503243776, 306244774661193728, 576460752303423488, 2305843009213693952)",0,g1f3,human
"(135586560, 129, 2099200, 274877906976, 8, 16, 52079467761238016, 9295429630892703744, 4755801206503243776, 288371113640067072, 576460752303423488, 2305843009213693952)",0,g5h4,human
"(65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d2d4,human
"(134280960, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4611690416473899008, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c1f4,human
"(134280960, 129, 66, 536870944, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,e2e3,human
"(135325440, 129, 66, 536870944, 8, 16, 67290111619891200, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,g1f3,human
"(135325440, 129, 2097154, 536870944, 8, 16, 67009736154808320, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c2c3,human
"(135586560, 129, 2097154, 536870944, 8, 16, 67009736154808320, 9295429630892703744, 144150372447944704, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,b1d2,human
"(135586560, 129, 2099200, 536870944, 8, 16, 65883853427834880, 9295429630892703744, 144150372447944704, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,f1d3,human
"(135586560, 129, 2099200, 537395200, 8, 16, 65883836315074560, 9295429630892703744, 144150372447944704, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d3c4,human
"(65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d2d4,human
"(134280960, 129, 66, 36, 8, 16, 62804104178565120, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c1f4,human
"(134280960, 129, 66, 536870944, 8, 16, 62522633496821760, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,e2e3,human
"(135325440, 129, 66, 536870944, 8, 16, 62522633496821760, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 9007199254740992)",0,g1f3,human
"(135325440, 129, 2097154, 536870944, 8, 16, 62522633496821760, 9223653511831486464, 4755801206503243776, 2594073385365405696, 576460752303423488, 9007199254740992)",0,c2c3,human
"(135586560, 129, 2097154, 536870944, 8, 16, 62522633496821760, 9223373136366403584, 4755801206503243776, 2594073385365405696, 576460752303423488, 9007199254740992)",0,f1a6,human
"(65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d2d4,human
"(134280960, 129, 66, 36, 8, 16, 71215368131051520, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c1f4,human
"(134280960, 129, 66, 536870944, 8, 16, 70934992665968640, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,e2e3,human
"(135325440, 129, 66, 536870944, 8, 16, 68683227212021760, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,g1f3,human
"(135325440, 129, 2097154, 536870944, 8, 16, 68683227212021760, 9295429630892703744, 4755801206503243776, 2305860601399738368, 576460752303423488, 1152921504606846976)",0,c2c3,human
"(135586560, 129, 2097154, 536870944, 8, 16, 68683227212021760, 9295429630892703744, 4755801206503243776, 2305860601399738368, 576460752303423488, 2251799813685248)",0,b1d2,human
"(135586560, 129, 2099200, 536870944, 8, 16, 68683227212021760, 9295429630892703744, 4755801206503243776, 2305843009222082560, 576460752303423488, 2251799813685248)",0,g2h3,human
"(143958784, 129, 2099200, 536870944, 8, 16, 32654979948871680, 9295429630892703744, 4755801206503243776, 2305843009213693952, 576460752303423488, 2251799813685248)",0,d1c2,human
"(143958784, 129, 2099200, 536870944, 1024, 16, 23647918133084160, 9295429630892703744, 4755801206503243776, 2305843009213693952, 576460752303423488, 2251799813685248)",0,e1c1,human
"(65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d2d4,human
"(134280960, 129, 66, 36, 8, 16, 67272588153323520, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d4e5,human
"(68719539968, 129, 66, 36, 8, 16, 49328489668542464, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,g1f3,human
"(68719539968, 129, 2097154, 36, 8, 16, 13300242405392384, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,b1c3,human
"(68719539968, 129, 2359296, 36, 8, 16, 13300242405392384, 9295429630892703744, 4755801206503243776, 288230393331580928, 576460752303423488, 1152921504606846976)",0,c1g5,human
"(68719539968, 129, 2359296, 274877906976, 8, 16, 13300242405392384, 9295429630892703744, 4755801206503243776, 288230376151777280, 576460752303423488, 1152921504606846976)",0,g5d8,human
"(65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d2d4,human
"(134280960, 129, 66, 36, 8, 16, 69524353607270400, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c2c4,human
"(201388800, 129, 66, 36, 8, 16, 65038346165944320, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,g1f3,human
"(201388800, 129, 2097154, 36, 8, 16, 65038346165944320, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 2251799813685248)",0,f3e5,human
"(201388800, 129, 68719476738, 36, 8, 16, 65038346165944320, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 8796093022208)",0,c4c5,human
"(17314149120, 129, 68719476738, 36, 8, 16, 65038346165944320, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 4503599627370496)",0,g2g3,human
"(17318327040, 129, 68719476738, 36, 8, 16, 65038346165944320, 9295429630892703744, 4613937818241073152, 2594073385365405696, 576460752303423488, 4503599627370496)",0,f1g2,human
"(138457856, 129, 68719476738, 16388, 8, 16, 65038346165944320, 9295429630892703744, 4611686035607257088, 2594073385365405696, 576460752303423488, 4503599627370496)",0,d4c5,human
"(17184109312, 129, 68719476738, 16388, 8, 16, 63916844305612800, 9295429630892703744, 4611686018427387904, 2594073385365405696, 576460752303423488, 4503599627370496)",0,e1g1,human
"(65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d2d4,human
"(134280960, 129, 66, 36, 8, 16, 67272588153323520, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d4e5,human
"(68719539968, 129, 66, 36, 8, 16, 67272519433846784, 9295429630892703744, 4755801206503243776, 2594073385365405696, 274877906944, 1152921504606846976)",0,c1g5,human
"(68719539968, 129, 66, 274877906976, 8, 16, 67272519433846784, 9295429630892703744, 4611687117939015680, 2594073385365405696, 0, 1152921504606846976)",0,g1f3,human
"(68719539968, 129, 2097154, 274877906976, 8, 16, 31244272170696704, 9295429630892703744, 4611687117939015680, 2594073385365405696, 0, 1152921504606846976)",0,e2e3,human
"(68720584448, 129, 2097154, 274877906976, 8, 16, 31244272170696704, 9295429630892703744, 4611687117939015680, 288230393331580928, 0, 1152921504606846976)",0,b1c3,human
"(68720584448, 129, 2359296, 274877906976, 8, 16, 31244272170696704, 9295429630892703744, 4611687117939015680, 288230376151777280, 0, 1152921504606846976)",0,b2a3,human
"(65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d2d4,human
"(134280960, 129, 66, 36, 8, 16, 71215368131051520, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c1f4,human
"(134280960, 129, 66, 536870944, 8, 16, 71215368131051520, 9295429630892703744, 4611690416473899008, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,e2e3,human
"(135325440, 129, 66, 536870944, 8, 16, 68963602677104640, 9295429630892703744, 4611690416473899008, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,b1c3,human
"(135325440, 129, 262208, 536870944, 8, 16, 68963602677104640, 9295429630892703744, 4611690416473899008, 2305844108725321728, 576460752303423488, 1152921504606846976)",0,f1a6,human
"(135325440, 129, 262208, 1100048498688, 8, 16, 68963602677104640, 9295429630892703744, 4755801206503243776, 2305843009213693952, 576460752303423488, 1152921504606846976)",0,a6b7,human
"(135325440, 129, 262208, 562950490292224, 8, 16, 64460071769210880, 9295429630892703744, 4755801206503243776, 2305843009213693952, 576460752303423488, 1152921504606846976)",0,f4e5,human
"(135325440, 129, 262208, 563018672898048, 8, 16, 64460003049734144, 9295429630892703744, 4755801206503243776, 2305843009213693952, 274877906944, 1152921504606846976)",0,d1f3,human
"(135325440, 129, 262208, 563018672898048, 2097152, 16, 64460003049734144, 9295429630892703744, 4755801206503243776, 17179869184, 274877906944, 1152921504606846976)",0,d4c5,human
"(17180976896, 129, 262208, 563018672898048, 2097152, 16, 64460003049734144, 9295429630892703744, 4755801206503243776, 0, 70368744177664, 1152921504606846976)",0,b7a8,human
"(65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d2d4,human
"(134280960, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4611687117939015680, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c1f4,human
"(134280960, 129, 66, 536870944, 8, 16, 70650236334243840, 9295429630892703744, 4611687117939015680, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,e2e3,human
"(1107712, 129, 66, 536870944, 8, 16, 70650219288592384, 9295429630892703744, 4611687117939015680, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,e3d4,human
"(134276864, 129, 66, 536870944, 8, 16, 70089468224208896, 9295429630892703744, 4611687117939015680, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c2c3,human
"(134537984, 129, 66, 536870944, 8, 16, 34201408693600256, 9295429630892703744, 4611687117939015680, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,b1d2,human
"(134537984, 129, 2112, 536870944, 8, 16, 25229393810948096, 9295429630892703744, 4611687117939015680, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,g1f3,human
"(134537984, 129, 2099200, 536870944, 8, 16, 7285364045643776, 9295429630892703744, 4611687117939015680, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,f1d3,human
"(134537984, 129, 2099200, 537395200, 8, 16, 5042360324980736, 9295429630892703744, 4611687117939015680, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d3g6,human
"(134537984, 129, 2099200, 70369281048576, 8, 16, 4971991580803072, 9295429630892703744, 4611687117939015680, 2594073385365405696, 576460752303423488, 2251799813685248)",0,e1g1,human
"(65280, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 4755801206503243776, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,d2d4,human
"(134280960, 129, 66, 36, 8, 16, 71776119061217280, 9295429630892703744, 144150372447944704, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,c1f4,human
"(134280960, 129, 66, 536870944, 8, 16, 71776119061217280, 9295429630892703744, 144115189149597696, 2594073385365405696, 576460752303423488, 1152921504606846976)",0,e2e3,human
